NUMPATH,VALUE
8976,19.7526
8977,18.8509
8978,19.4912
8979,20.4042
8980,20.4447
8981,21.5856
8982,20.1869
8983,20.8986
8984,20.9091
8985,21.5958
8986,19.9376
8987,20.0037
8988,20.5894
8989,18.9387
8990,21.2368
8991,20.8705
8992,20.3726
8993,22.6354
8994,18.2287
8995,20.558
8996,19.2194
8997,20.0245
8998,20.7666
8999,20.7067
9000,22.6577
9001,21.9925
9002,19.6387
9003,18.8449
9004,19.2444
9005,18.5676
9006,20.4779
9007,19.5644
9008,22.0521
9009,19.4631
9010,20.9336
9011,21.2277
9012,19.8688
9013,20.7241
9014,19.8407
9015,19.3331
9016,20.5756
9017,19.6546
9018,18.2135
9019,20.8222
9020,20.3916
9021,18.9266
9022,19.7088
9023,20.1216
9024,19.3322
9025,21.2111
9026,20.9901
9027,19.8154
9028,21.3406
9029,20.49
9030,18.5688
9031,19.4746
9032,21.1853
9033,18.2437
9034,20.2059
9035,21.2653
9036,18.68
9037,19.6067
9038,20.1905
9039,18.6346
9040,20.9273
9041,20.1031
9042,19.9312
9043,20.6889
9044,21.2425
9045,20.7704
9046,19.6593
9047,20.1052
9048,20.0749
9049,21.4593
9050,20.907
9051,19.8908
9052,19.5423
9053,22.3291
9054,22.0517
9055,20.5669
9056,20.0105
9057,21.4063
9058,20.6613
9059,19.1229
9060,19.5815
9061,19.6441
9062,21.843
9063,19.2905
9064,18.0247
9065,19.8355
9066,20.0129
9067,19.2159
9068,20.1585
9069,19.0976
9070,20.0662
9071,20.9858
9072,22.7059
9073,23.2009
9074,20.3771
9075,19.8418
9076,20.2225
9077,20.974
9078,19.076
9079,19.7697
9080,19.9548
9081,18.8866
9082,19.8205
9083,19.3647
9084,19.6966
9085,19.2379
9086,21.1363
9087,20.2774
9088,20.4973
9089,20.2686
9090,22.412
9091,20.6731
9092,22.1507
9093,19.6929
9094,20.9482
9095,20.4186
9096,21.4927
9097,21.3369
9098,20.8021
9099,19.6876
9100,19.71
9101,18.6938
9102,21.5894
9103,21.3268
9104,19.5181
9105,20.3656
9106,19.7697
9107,22.0035
9108,21.3974
9109,21.5326
9110,20.9235
9111,21.0914
9112,19.6237
9113,19.414
9114,19.0801
9115,21.1884
9116,20.5024
9117,21.3698
9118,22.3167
9119,20.5108
9120,22.4095
9121,20.5559
9122,20.3591
9123,19.2237
9124,20.1945
9125,21.3101
9126,20.3769
9127,20.8941
9128,21.5133
9129,19.0278
9130,18.2617
9131,20.4594
9132,19.4644
9133,21.6107
9134,19.2753
9135,19.3204
9136,21.3203
9137,20.3366
9138,18.7762
9139,20.9187
9140,21.6135
9141,19.39
9142,20.1094
9143,20.7489
9144,21.4602
9145,20.8167
9146,20.2772
9147,21.9941
9148,20.8736
9149,20.0133
9150,22.8958
9151,19.8701
9152,20.9607
9153,20.3458
9154,21.7336
9155,19.5762
9156,20.1759
9157,19.3068
9158,18.5404
9159,19.9842
9160,19.5226
9161,18.9683
9162,20.2896
9163,18.2225
9164,19.5042
9165,18.1215
9166,21.3266
9167,20.3969
9168,20.7844
9169,18.7808
9170,21.0179
9171,20.6005
9172,21.7769
9173,19.8053
9174,19.9391
9175,19.077
9176,21.6499
9177,20.3707
9178,19.219
9179,19.5958
9180,19.5504
9181,19.7612
9182,20.3574
9183,20.4979
9184,20.8856
9185,20.4147
9186,22.6171
9187,21.7328
9188,19.8426
9189,21.7039
9190,19.2637
9191,20.4245
9192,20.4467
9193,19.0991
9194,20.3791
9195,20.4567
9196,21.5099
9197,20.5618
9198,20.4453
9199,21.0557
9200,18.8437
9201,20.8047
9202,20.9627
9203,18.9991
9204,19.9071
9205,21.2617
9206,20.27
9207,20.0068
9208,20.7956
9209,20.7403
9210,18.8531
9211,19.829
9212,20.5201
9213,18.905
9214,19.5084
9215,19.5057
9216,18.9876
9217,19.4388
9218,18.9684
9219,21.0096
9220,18.8857
9221,21.9444
9222,20.5865
9223,19.8545
9224,19.6989
9225,19.4116
9226,19.6671
9227,20.7179
9228,20.4252
9229,19.5765
9230,19.3878
9231,19.6837
9232,19.1916
9233,19.7501
9234,19.1676
9235,21.7899
9236,21.3309
9237,20.8091
9238,18.647
9239,18.4255
9240,20.5748
9241,19.391
9242,20.2711
9243,21.197
9244,20.3833
9245,20.4011
9246,19.2744
9247,19.4532
9248,19.1494
9249,19.9268
9250,21.0622
9251,23.2254
9252,20.558
9253,19.36
9254,19.6444
9255,20.6919
9256,19.4506
9257,21.195
9258,19.6742
9259,21.0284
9260,20.1162
9261,20.6312
9262,20.0927
9263,19.8008
9264,19.4067
9265,20.6709
9266,20.4006
9267,19.991
9268,19.3354
9269,20.7827
9270,19.2012
9271,19.8021
9272,20.74
9273,20.2729
9274,20.5083
9275,21.4013
9276,19.4593
9277,19.6077
9278,21.6884
9279,19.864
9280,19.9857
9281,20.9792
9282,20.9205
9283,19.1973
9284,20.6567
9285,18.4691
9286,20.5685
9287,19.2273
9288,21.328
9289,21.0619
9290,20.2876
9291,20.8787
9292,17.5845
9293,17.8159
9294,20.7651
9295,20.9738
9296,22.6332
9297,19.7465
9298,20.5503
9299,21.4249
9300,20.2289
9301,19.8024
9302,19.4526
9303,20.7758
9304,19.6637
9305,20.1813
9306,21.5683
9307,18.6158
9308,19.6532
9309,21.3198
9310,18.8296
9311,19.4147
9312,19.6532
9313,18.904
9314,18.0116
9315,18.1417
9316,20.6084
9317,19.7204
9318,19.1681
9319,21.9036
9320,20.3093
9321,20.8576
9322,22.1247
9323,21.8151
9324,19.4897
9325,19.9874
9326,20.2612
9327,21.2961
9328,19.4539
9329,18.385
9330,20.4488
9331,21.0398
9332,19.0984
9333,20.4588
9334,18.6925
9335,20.9806
9336,19.2068
9337,19.617
9338,20.0158
9339,20.3338
9340,20.4914
9341,20.295
9342,19.4355
9343,18.9217
9344,19.3421
9345,19.0116
9346,19.5158
9347,19.0763
9348,20.6046
9349,20.6822
9350,21.1961
9351,19.5574
9352,21.5071
9353,19.2244
9354,19.325
9355,20.6309
9356,21.4923
9357,20.5572
9358,18.7723
9359,19.1487
9360,21.3668
9361,20.2116
9362,20.977
9363,22.4845
9364,19.6922
9365,20.3323
9366,21.1868
9367,20.36
9368,19.4362
9369,19.5974
9370,19.0515
9371,20.902
9372,20.7322
9373,19.9801
9374,20.2176
9375,19.9536
9376,20.9148
9377,19.3363
9378,21.6721
9379,19.2034
9380,19.0311
9381,20.0309
9382,18.9164
9383,17.7579
9384,22.9058
9385,19.6057
9386,20.7931
9387,22.583
9388,19.4288
9389,20.9855
9390,18.5744
9391,19.7507
9392,20.9133
9393,20.5878
9394,19.4393
9395,20.6226
9396,21.9437
9397,19.5153
9398,20.5423
9399,20.7341
9400,19.7913
9401,19.8378
9402,20.4511
9403,21.694
9404,19.4601
9405,21.6697
9406,18.6477
9407,19.507
9408,19.9702
9409,21.1156
9410,20.387
9411,18.6086
9412,19.3286
9413,20.3759
9414,20.8431
9415,20.187
9416,19.2514
9417,17.5579
9418,20.7916
9419,21.1636
9420,20.2655
9421,19.8566
9422,19.3531
9423,19.9284
9424,17.3438
9425,21.558
9426,19.7548
9427,20.3898
9428,20.7435
9429,21.229
9430,18.4538
9431,19.4537
9432,20.0488
9433,18.9272
9434,21.2047
9435,21.8438
9436,18.7712
9437,20.1443
9438,21.6726
9439,19.8308
9440,22.0312
9441,20.0217
9442,19.4207
9443,22.2222
9444,19.9433
9445,21.5919
9446,21.0507
9447,20.6461
9448,19.9656
9449,19.1436
9450,19.4582
9451,22.4773
9452,21.7956
9453,19.2939
9454,19.2341
9455,19.7503
9456,20.3788
9457,21.3703
9458,18.5832
9459,18.1876
9460,21.1269
9461,18.9797
9462,19.0322
9463,20.5602
9464,19.2475
9465,21.0778
9466,19.0892
9467,18.6419
9468,22.3762
9469,22.0977
9470,20.7754
9471,19.6073
9472,20.237
9473,19.0571
9474,19.3058
9475,17.722
9476,21.7362
9477,19.3954
9478,19.7199
9479,19.199
9480,20.9581
9481,19.8716
9482,21.2679
9483,19.4351
9484,21.5154
9485,18.9889
9486,21.7391
9487,18.8802
9488,20.58
9489,20.5918
9490,20.7142
9491,21.1724
9492,19.3268
9493,19.3653
9494,21.8404
9495,20.2279
9496,20.6218
9497,19.6104
9498,20.468
9499,20.0355
9500,20.7316
9501,20.1386
9502,20.9249
9503,19.9954
9504,19.7671
9505,18.8933
9506,20.0997
9507,21.337
9508,21.4477
9509,20.214
9510,21.41
9511,19.5622
9512,21.3906
9513,23.4772
9514,19.5177
9515,19.9833
9516,21.6409
9517,20.205
9518,20.0535
9519,21.4138
9520,21.333
9521,19.2994
9522,20.8045
9523,22.2104
9524,21.3447
9525,19.2519
9526,20.057
9527,20.5276
9528,20.7997
9529,20.839
9530,20.0554
9531,19.3969
9532,19.9602
9533,21.5575
9534,20.2529
9535,20.1313
9536,19.972
9537,20.3586
9538,19.6626
9539,21.9292
9540,20.3747
9541,20.3481
9542,18.1549
9543,21.5814
9544,19.9581
9545,19.9652
9546,21.5389
9547,19.6455
9548,23.0487
9549,19.1383
9550,21.4915
9551,21.1303
9552,18.4898
9553,22.0414
9554,20.9018
9555,23.4997
9556,22.6582
9557,21.0967
9558,20.1599
9559,19.2524
9560,19.7737
9561,22.5967
9562,20.0107
9563,21.362
9564,19.3957
9565,19.6274
9566,21.4894
9567,18.8309
9568,19.9219
9569,19.4362
9570,20.1237
9571,22.2503
9572,21.5955
9573,19.413
9574,19.6318
9575,21.0941
9576,20.3326
9577,19.5465
9578,20.7037
9579,20.3453
9580,21.6768
9581,20.9216
9582,19.8392
9583,20.774
9584,21.1925
9585,22.0151
9586,21.1236
9587,18.7678
9588,20.3632
9589,21.877
9590,20.1582
9591,20.0455
9592,19.6859
9593,20.6703
9594,21.575
9595,21.0413
9596,21.4655
9597,20.5525
9598,20.2889
9599,20.4002
9600,21.813
9601,19.958
9602,20.1708
9603,21.6984
9604,19.7363
9605,21.0513
9606,20.484
9607,21.5778
9608,18.4895
9609,21.6636
9610,20.1476
9611,20.9129
9612,20.6525
9613,19.4978
9614,19.7634
9615,20.5222
9616,21.4041
9617,20.9956
9618,20.7111
9619,20.1787
9620,20.8974
9621,19.3931
9622,20.2512
9623,21.693
9624,19.3888
9625,20.4347
9626,20.5739
9627,20.7269
9628,19.6514
9629,19.3929
9630,18.9663
9631,20.464
9632,19.5368
9633,22.0805
9634,19.2592
9635,21.4349
9636,20.0378
9637,19.1785
9638,18.9386
9639,19.5658
9640,19.2411
9641,20.013
9642,21.8151
9643,18.6957
9644,19.3844
9645,19.9823
9646,21.9546
9647,19.3017
9648,20.1875
9649,20.225
9650,18.5155
9651,21.7392
9652,19.0221
9653,21.3447
9654,20.458
9655,21.6331
9656,23.6868
9657,19.4326
9658,18.2877
9659,20.6465
9660,20.254
9661,19.6075
9662,20.9602
9663,19.0639
9664,20.8989
9665,20.5167
9666,20.617
9667,20.1873
9668,18.9897
9669,19.4476
9670,18.6049
9671,21.463
9672,18.8796
9673,20.8939
9674,19.7696
9675,20.1039
9676,19.5927
9677,17.52
9678,20.3387
9679,21.0886
9680,19.3243
9681,20.189
9682,20.036
9683,19.8
9684,19.7091
9685,20.605
9686,19.092
9687,21.0179
9688,21.5004
9689,19.1588
9690,21.842
9691,20.2218
9692,19.5686
9693,20.1814
9694,20.3855
9695,20.7951
9696,18.8169
9697,18.9573
9698,21.1065
9699,20.4119
9700,18.2059
9701,20.1665
9702,18.5462
9703,20.1021
9704,19.9071
9705,19.1673
9706,20.0573
9707,19.2421
9708,20.0721
9709,19.3094
9710,21.2269
9711,19.5645
9712,20.7302
9713,19.9197
9714,19.0778
9715,20.1728
9716,20.546
9717,20.529
9718,21.8865
9719,20.8919
9720,19.731
9721,22.2804
9722,18.8374
9723,20.0368
9724,19.4503
9725,21.5067
9726,19.0379
9727,21.5443
9728,19.6745
9729,20.2201
9730,19.7561
9731,19.605
9732,21.7137
9733,19.6431
9734,19.9006
9735,19.1769
9736,20.8322
9737,21.0646
9738,19.9004
9739,20.217
9740,20.4888
9741,19.8464
9742,19.8021
9743,19.2276
9744,19.9546
9745,19.2926
9746,20.6237
9747,20.8013
9748,20.0932
9749,20.2517
9750,19.265
9751,20.97
9752,20.5735
9753,18.4419
9754,20.6284
9755,21.0775
9756,20.9749
9757,20.2491
9758,18.9247
9759,18.5136
9760,20.9657
9761,20.938
9762,18.971
9763,20.3041
9764,20.3657
9765,20.059
9766,18.7714
9767,21.2161
9768,20.6055
9769,20.7803
9770,19.0944
9771,20.0838
9772,21.4263
9773,19.3147
9774,20.2583
9775,20.655
9776,20.2461
9777,20.5327
9778,20.7087
9779,22.3548
9780,19.1247
9781,22.4334
9782,19.5435
9783,19.1195
9784,20.3704
9785,19.8357
9786,21.0506
9787,19.2067
9788,19.3642
9789,19.151
9790,20.2274
9791,19.5167
9792,21.6954
9793,20.2602
9794,18.8287
9795,20.9101
9796,19.8971
9797,21.2729
9798,20.7634
9799,18.6053
9800,22.0554
9801,20.4204
9802,20.8599
9803,19.0101
9804,19.4557
9805,20.2707
9806,19.1075
9807,20.8025
9808,18.2078
9809,20.9366
9810,19.7881
9811,19.1562
9812,19.4594
9813,19.3409
9814,20.9881
9815,19.0795
9816,20.0991
9817,18.7265
9818,19.7325
9819,19.2024
9820,23.2538
9821,19.4216
9822,19.1893
9823,19.7732
9824,19.561
9825,23.1405
9826,21.8369
9827,20.9853
9828,20.2591
9829,20.4805
9830,19.7081
9831,21.1948
9832,19.3743
9833,19.3051
9834,20.3491
9835,20.4437
9836,19.964
9837,22.5735
9838,20.8666
9839,19.157
9840,20.9313
9841,20.0829
9842,20.1855
9843,18.8876
9844,19.5202
9845,19.6468
9846,22.1167
9847,20.8825
9848,20.4854
9849,19.7807
9850,20.759
9851,20.8124
9852,20.0578
9853,20.279
9854,19.1565
9855,20.8676
9856,21.6194
9857,18.8508
9858,20.0848
9859,19.5316
9860,21.7093
9861,20.3833
9862,19.9568
9863,21.3019
9864,19.8296
9865,19.2955
9866,20.621
9867,20.0058
9868,18.4603
9869,19.3449
9870,20.1413
9871,19.2503
9872,20.6779
9873,19.5889
9874,20.3924
9875,19.8067
9876,20.8826
9877,20.2137
9878,20.4915
9879,20.1219
9880,19.7269
9881,19.4758
9882,21.8296
9883,20.8112
9884,17.9274
9885,21.1829
9886,20.5289
9887,20.0219
9888,21.966
9889,20.7148
9890,21.4642
9891,18.8763
9892,21.0023
9893,19.8029
9894,20.5981
9895,20.2627
9896,19.1826
9897,19.6909
9898,23.1324
9899,18.9129
9900,20.7435
9901,18.3434
9902,20.3472
9903,19.9558
9904,22.5635
9905,20.6126
9906,20.565
9907,21.1302
9908,19.4737
9909,20.4566
9910,20.6836
9911,20.5801
9912,18.8899
9913,20.9177
9914,20.8449
9915,20.8278
9916,19.2412
9917,20.6318
9918,20.3094
9919,21.6838
9920,20.3479
9921,18.629
9922,20.6441
9923,18.6908
9924,20.9212
9925,21.6383
9926,20.6173
9927,20.5759
9928,19.2198
9929,18.495
9930,19.811
9931,21.1853
9932,21.1336
9933,21.072
9934,20.2774
9935,22.4338
9936,19.5562
9937,19.9773
9938,22.7971
9939,18.7331
9940,23.1982
9941,19.0639
9942,21.1187
9943,20.3872
9944,20.4207
9945,19.2778
9946,19.5594
9947,21.5006
9948,20.6818
9949,18.2178
9950,20.4823
9951,19.3784
9952,19.9263
9953,21.0465
9954,18.1967
9955,20.4586
9956,19.3372
9957,20.9587
9958,19.9339
9959,22.1567
9960,18.4334
9961,18.4715
9962,19.27
9963,19.2946
9964,20.0331
9965,19.5759
9966,18.8191
9967,20.683
9968,20.8958
9969,22.5388
9970,18.7326
9971,19.1944
9972,19.9028
9973,20.7441
9974,20.324
9975,19.0074
9976,19.1599
9977,21.326
9978,18.86
9979,19.9045
9980,18.5066
9981,21.6569
9982,22.3712
9983,19.258
9984,19.3446
9985,19.3174
9986,19.9026
9987,20.5622
9988,20.4133
9989,19.1779
9990,20.3059
9991,20.359
9992,18.3827
9993,20.9229
9994,19.3454
9995,19.1779
9996,20.7955
9997,19.0158
9998,22.008
9999,20.3689
10000,19.8079
